idCandidat;idEpreuve;Note
0316914625;002;9
0316914625;006BA;1,5
0316914625;017;13
0316914625;009;8
0316914625;008A;6
0316914625;007BA;6
0316914625;007A;7
0316914627;008BB;10
0316914627;015;16
0316914627;017;9
0316914627;009;6
0316914627;005B;16
0316914627;001;8
0316914627;004;7
0316914627;006A-3;8,5
0316914627;008A;7,5
0316914627;005A;4
0316914627;007BB;4
0316914627;007A;8
0316914627;003;6
0316914627;002;17
0316914627;007BA;6
0316914627;008BA;8
0316914648;007A;12
0316914648;017;18
0316914648;009;13
0316914648;006A-3;6
0316914648;008BB;16
0316914648;007BA;16
0316914648;015;AB
0316914648;005A;1,5
0316914648;001;6
0316914648;011-2;11
0316914648;008BA;8
0316914648;007BB;19
0316914648;008A;5
0316914648;005B;8
0316914648;003;12
0316914648;004;6
0316914648;002;12
0316914673;009;7
0316914673;005B;18
0316914673;001;13
0316914673;004;5
0316914673;006A-3;8
0316914673;008A;8,5
0316914673;005A;5,5
0316914673;007BB;11
0316914673;007A;13,5
0316914673;003;3
0316914673;002;8
0316914673;007BA;6
0316914673;008BA;8
0316914673;008BB;8
0316914673;017;10
0316914677;015A;
0316914677;005B;15
0316914677;001;8
0316914677;004;6
0316914677;006A-3;8,5
0316914677;008A;9,5
0316914677;005A;3
0316914677;007BB;12
0316914677;007A;11,5
0316914677;003;13
0316914677;002;12
0316914677;007BA;6
0316914677;008BA;14
0316914677;008BB;11
0316914677;015;20
0316914677;017;10
0316914677;009;6
0316914679;009;10
0316914679;017;7
0316914679;002;4
0316914679;008BA;20
0316914679;001;10
0316914679;007A;14,5
0316914679;005B;14
0316914679;005A;5,5
0316914679;007BA;8
0316914679;003;13
0316914679;004;6
0316914679;006A-3;2
0316914679;008BB;14
0316914679;008A;14
0316914679;007BB;10
0316914685;002;10
0316914685;008BA;8
0316914685;001;13
0316914685;007A;5,5
0316914685;005B;6
0316914685;005A;6
0316914685;007BA;2
0316914685;003;11
0316914685;004;10
0316914685;006A-3;6
0316914685;008BB;6
0316914685;008A;8
0316914685;007BB;10
0316914685;009;8
0316914685;017;15
0316914697;009;7
0316914697;006A-3;6,5
0316914697;007BA;10
0316914697;005A;4,5
0316914697;001;8
0316914697;011-2;17
0316914697;007A;13,5
0316914697;008BB;8
0316914697;008A;10
0316914697;007BB;8
0316914697;005B;16
0316914697;003;4
0316914697;004;9
0316914697;008BA;14
0316914697;002;11
0316914697;017;12
0316914698;005B;14
0316914698;015;13
0316914698;016;AB
0316914698;001;11
0316914698;004;2
0316914698;006A-3;8
0316914698;008A;11
0316914698;005A;4,5
0316914698;007BB;16
0316914698;007A;16,5
0316914698;003;5
0316914698;002;12
0316914698;007BA;20
0316914698;008BA;14
0316914698;008BB;11
0316914698;017;18
0316914698;009;11
0316914709;001;9
0316914709;004;5
0316914709;006A-3;9
0316914709;005A;5
0316914709;007BB;14
0316914709;008A;14
0316914709;007A;6,5
0316914709;003;7
0316914709;002;11
0316914709;007BA;6
0316914709;017;11
0316914709;009;7
0316914709;008BA;8
0316914709;008BB;12
0316914709;005B;16
0316914721;004;5
0316914721;006A-3;6
0316914721;007BA;2
0316914721;005A;10,5
0316914721;003;9
0316914721;002;10
0316914721;007BB;5
0316914721;008BB;9
0316914721;017;8
0316914721;009;7
0316914721;008A;6,5
0316914721;007A;11
0316914721;005B;18
0316914721;008BA;14
0316914721;001;9
0316914723;008BA;4
0316914723;008BB;10
0316914723;008A;13
0316914723;005A;10
0316914723;007BB;4
0316914723;003;3
0316914723;002;9
0316914723;007A;9
0316914723;007BA;6
0316914723;017;14
0316914723;009;8
0316914723;005B;13
0316914723;001;10
0316914723;004;15
0316914723;006A-3;5
0316914738;008A;13,5
0316914738;005A;5
0316914738;007BB;3
0316914738;003;4
0316914738;002;7
0316914738;007A;8,5
0316914738;007BA;2
0316914738;017;16
0316914738;009;7
0316914738;005B;18
0316914738;001;9
0316914738;004;10
0316914738;006A-3;9
0316914738;008BA;20
0316914738;008BB;14
0316914747;007BB;6
0316914747;003;12
0316914747;002;9
0316914747;007A;9,5
0316914747;008A;11,5
0316914747;007BA;6
0316914747;017;12
0316914747;009;9
0316914747;008BA;8
0316914747;005B;15
0316914747;008BB;8
0316914747;001;12
0316914747;004;6
0316914747;006A-3;10
0316914747;005A;3,5
0316914754;001;7
0316914754;005A;4,5
0316914754;007BA;10
0316914754;007A;10
0316914754;008BB;12
0316914754;003;10
0316914754;004;9
0316914754;005B;17
0316914754;007BB;10
0316914754;017;16
0316914754;008BA;8
0316914754;009;7
0316914754;008A;14
0316914754;002;12
0316914754;006A-3;6
0316914774;003;9
0316914774;002;10
0316914774;007A;10
0316914774;007BA;16
0316914774;017;9
0316914774;009;13
0316914774;008C;8
0316914774;005B;14
0316914774;001;8
0316914774;004;10
0316914774;006A-3;5
0316914774;005A;4,5
0316914774;008A;12,5
0316914774;007BB;12
0316914807;006A-3;6
0316914807;008BB;9
0316914807;007BA;16
0316914807;005A;3
0316914807;001;12
0316914807;011-2;15
0316914807;007A;12
0316914807;008BA;14
0316914807;007BB;16
0316914807;005B;16
0316914807;003;3
0316914807;004;5
0316914807;002;13
0316914807;017;13
0316914807;008A;11
0316914807;009;15
0316914828;001;15
0316914828;007A;13,5
0316914828;005B;15
0316914828;005A;6
0316914828;007BA;16
0316914828;003;7
0316914828;004;5
0316914828;006A-3;5
0316914828;008BB;15
0316914828;008A;15
0316914828;007BB;17
0316914828;009;9
0316914828;017;15
0316914828;002;14
0316914828;008BA;12
0316914829;007BA;6
0316914829;007A;7,5
0316914829;008BA;4
0316914829;003;7
0316914829;004;9
0316914829;005B;13
0316914829;007BB;14
0316914829;008A;8,5
0316914829;017;11
0316914829;009;9
0316914829;015;16
0316914829;002;12
0316914829;006A-3;5
0316914829;008BB;13
0316914829;001;6
0316914829;005A;8,5
0316914837;007BA;8
0316914837;008A;7,5
0316914837;017;19
0316914837;009;12
0316914837;005B;15
0316914837;001;8
0316914837;008BA;8
0316914837;004;7
0316914837;008BB;8
0316914837;006A-3;7
0316914837;005A;3
0316914837;007BB;7
0316914837;003;8
0316914837;002;12
0316914837;007A;7,5
0316914857;007BA;10
0316914857;008A;10
0316914857;017;16
0316914857;009;13
0316914857;015A;
0316914857;005B;19
0316914857;001;11
0316914857;008BA;8
0316914857;004;6
0316914857;008BB;13
0316914857;006A-3;4
0316914857;005A;5,5
0316914857;015;2
0316914857;007BB;12
0316914857;003;8
0316914857;002;11
0316914857;007A;14
0316914860;005A;2
0316914860;004;8
0316914860;006BB;6,5
0316914860;001;7
0316914860;015;11
0316914860;008BA;4
0316914860;008BB;8
0316914860;006A-2;10,5
0316914860;003;7
0316914860;005B;8
0316914860;007A;4
0316914860;002;9
0316914860;006BA;10
0316914860;017;16
0316914860;007BB;5
0316914860;009;8
0316914860;008A;5
0316914860;011-2;9
0316914860;007BA;10
0316914861;007A;10
0316914861;008BB;4
0316914861;003;6
0316914861;004;7
0316914861;005B;16
0316914861;007BB;10
0316914861;017;9
0316914861;009;9
0316914861;008BA;4
0316914861;008A;6
0316914861;002;9
0316914861;006A-3;7
0316914861;001;8
0316914861;005A;5,5
0316914861;007BA;6
0316914864;009;8
0316914864;005B;10
0316914864;001;9
0316914864;008BA;8
0316914864;004;5
0316914864;008BB;9
0316914864;006A-3;6
0316914864;015A;
0316914864;005A;3,5
0316914864;015;6
0316914864;007BB;10
0316914864;003;8
0316914864;002;10
0316914864;007A;11
0316914864;007BA;10
0316914864;008A;6,5
0316914864;017;15
0316914886;005B;13
0316914886;001;6
0316914886;004;5
0316914886;008A;10
0316914886;006A-3;6,5
0316914886;005A;5
0316914886;007BB;18
0316914886;003;8
0316914886;002;10
0316914886;007A;15
0316914886;008BA;20
0316914886;008BB;19
0316914886;007BA;20
0316914886;017;15
0316914886;009;11
0316914901;005B;10
0316914901;001;7
0316914901;004;5
0316914901;006A-3;7
0316914901;008BA;8
0316914901;008BB;12
0316914901;005A;4
0316914901;007BB;10
0316914901;003;11
0316914901;002;10
0316914901;007A;8,5
0316914901;007BA;10
0316914901;017;16
0316914901;009;5
0316914901;008A;9
0316914901;016;19
0316914901;015;15
0316914930;001;10
0316914930;005B;13
0316914930;005A;6,5
0316914930;015;8
0316914930;008A;8,5
0316914930;008BA;4
0316914930;008BB;9
0316914930;003;7
0316914930;004;5
0316914930;006A-3;5
0316914930;007A;14,5
0316914930;009;7
0316914930;017;17
0316914930;002;8
0316914930;007C;10
0316914959;005B;18
0316914959;005A;8
0316914959;007A;6,5
0316914959;008A;4
0316914959;007BA;2
0316914959;008BA;4
0316914959;008BB;5
0316914959;003;7
0316914959;004;2
0316914959;015;14
0316914959;006A-3;8
0316914959;009;5
0316914959;007BB;10
0316914959;017;16
0316914959;002;8
0316914959;001;6
0316914962;007BA;10
0316914962;001;11
0316914962;007A;5
0316914962;004;5
0316914962;006A-3;8
0316914962;005A;9
0316914962;007BB;9
0316914962;008BB;7
0316914962;003;6
0316914962;002;8
0316914962;017;13
0316914962;008A;9
0316914962;009;6
0316914962;008BA;8
0316914962;015;12
0316914962;005B;16
0316914979;007A;12
0316914979;008C;14
0316914979;015;20
0316914979;007BA;6
0316914979;003;6
0316914979;004;5
0316914979;006A-3;7
0316914979;009;11
0316914979;007BB;16
0316914979;017;12
0316914979;008A;12
0316914979;002;9
0316914979;001;6
0316914979;005B;13
0316914979;005A;6
0316914981;008BB;8
0316914981;005B;16
0316914981;003;6
0316914981;004;8
0316914981;002;7
0316914981;017;16
0316914981;007A;10
0316914981;015;13
0316914981;009;9
0316914981;014A;12
0316914981;006A-3;11
0316914981;008BA;4
0316914981;007BB;11
0316914981;008A;7
0316914981;014B;14
0316914981;007BA;10
0316914981;005A;3,5
0316914981;001;8
0316914985;006A-3;7
0316914985;005A;7,5
0316914985;008C;10
0316914985;003;7
0316914985;002;8
0316914985;007BB;10
0316914985;007A;6,5
0316914985;017;14
0316914985;007BA;6
0316914985;009;8
0316914985;008A;11,5
0316914985;005B;12
0316914985;015;7
0316914985;001;5
0316914985;004;5
0316914988;008A;6,5
0316914988;007BA;16
0316914988;003;6
0316914988;004;7
0316914988;008BA;20
0316914988;008BB;7
0316914988;015;16
0316914988;006A-3;7
0316914988;009;11
0316914988;007BB;15
0316914988;017;8
0316914988;002;10
0316914988;001;8
0316914988;005B;12
0316914988;005A;9,5
0316914988;007A;12,5
0316914997;003;7
0316914997;004;9
0316914997;008BA;4
0316914997;008BB;5
0316914997;006A-3;8,5
0316914997;009;4
0316914997;007BB;7
0316914997;017;10
0316914997;002;9
0316914997;001;10
0316914997;005B;18
0316914997;005A;8,5
0316914997;007A;11
0316914997;008A;8
0316914997;007BA;6
0316915007;005A;3
0316915007;003;7
0316915007;002;11
0316915007;008BB;9
0316915007;017;13
0316915007;009;5
0316915007;008A;7,5
0316915007;007A;17
0316915007;008BA;14
0316915007;005B;13
0316915007;015;17
0316915007;001;9
0316915007;004;6
0316915007;007C;14
0316915007;006A-3;5,5
0316915008;008BA;4
0316915008;008BB;8
0316915008;003;7
0316915008;002;14
0316915008;007BB;8
0316915008;017;14
0316915008;007A;9,5
0316915008;009;7
0316915008;007BA;6
0316915008;005B;17
0316915008;008A;14
0316915008;001;8
0316915008;004;7
0316915008;006A-3;9
0316915008;005A;7
0316915014;007A;8,5
0316915014;005A;6
0316915014;001;7
0316915014;008BB;14
0316915014;007BB;5
0316915014;011-2;14
0316915014;007BA;6
0316915014;005B;19
0316915014;003;6
0316915014;004;9
0316915014;008BA;8
0316915014;002;12
0316915014;008A;8,5
0316915014;017;15
0316915014;009;13
0316915014;006A-3;5,5
0316915018;008BA;4
0316915018;008BB;2
0316915018;003;6
0316915018;002;9
0316915018;007BB;10
0316915018;017;13
0316915018;007A;7
0316915018;009;9
0316915018;007BA;6
0316915018;005B;13
0316915018;008A;6,5
0316915018;001;9
0316915018;004;7
0316915018;006A-3;5
0316915018;005A;8
0316915060;005A;6
0316915060;007BA;16
0316915060;001;6
0316915060;011-2;5
0316915060;007A;15
0316915060;008BB;10
0316915060;005B;18
0316915060;003;8
0316915060;004;9
0316915060;008A;8,5
0316915060;007BB;12
0316915060;002;8
0316915060;017;9
0316915060;008BA;8
0316915060;009;7
0316915060;006A-3;7,5
0316915064;006A-3;8
0316915064;009;8
0316915064;007BB;11
0316915064;015;12
0316915064;017;18
0316915064;002;14
0316915064;008A;7
0316915064;001;6
0316915064;008BB;15
0316915064;005B;11
0316915064;005A;8
0316915064;007A;12,5
0316915064;008BA;20
0316915064;007BA;16
0316915064;003;9
0316915064;004;3
0316915065;008BA;8
0316915065;008BB;14
0316915065;015;10
0316915065;009;9
0316915065;017;13
0316915065;002;9
0316915065;001;6
0316915065;005B;18
0316915065;007A;13
0316915065;005A;6,5
0316915065;007C;17
0316915065;003;7
0316915065;004;4
0316915065;008A;8,5
0316915065;006A-3;7
0316915067;008A;2,5
0316915067;007BA;6
0316915067;008BA;14
0316915067;004;6
0316915067;003;3
0316915067;014A;11
0316915067;017;14
0316915067;009;8
0316915067;005B;18
0316915067;002;10
0316915067;007A;6,5
0316915067;015;12
0316915067;006A-3;6
0316915067;008BB;11
0316915067;001;8
0316915067;005A;10
0316915067;007BB;13
0316915067;014B;16
0316915082;007A;10
0316915082;009;13
0316915082;017;13
0316915082;002;13
0316915082;007BB;15
0316915082;015A;
0316915082;015A;
0316915082;001;10
0316915082;015A;
0316915082;008A;12
0316915082;005B;16
0316915082;008BB;15
0316915082;005A;7
0316915082;015A;
0316915082;003;7
0316915082;004;4
0316915082;008BA;4
0316915082;007BA;20
0316915082;015;20
0316915082;006A-3;6,5
0316915098;007BB;15
0316915098;017;12
0316915098;007A;10
0316915098;009;9
0316915098;007BA;6
0316915098;005B;16
0316915098;008A;14
0316915098;001;8
0316915098;004;5
0316915098;006A-3;5
0316915098;005A;6
0316915098;008BA;8
0316915098;008BB;11
0316915098;003;9
0316915098;002;10
0316915127;005A;2,5
0316915127;007BA;16
0316915127;001;11
0316915127;011-2;13
0316915127;007A;12
0316915127;008BB;7
0316915127;005B;10
0316915127;003;10
0316915127;004;8
0316915127;008A;7,5
0316915127;007BB;10
0316915127;002;9
0316915127;017;11
0316915127;008BA;4
0316915127;009;12
0316915127;006A-3;4,5
0316915128;008BB;7
0316915128;003;7
0316915128;004;8
0316915128;005B;18
0316915128;007BB;10
0316915128;017;9
0316915128;009;5
0316915128;008BA;4
0316915128;008A;10
0316915128;002;10
0316915128;006A-3;4
0316915128;001;7
0316915128;005A;4,5
0316915128;007BA;20
0316915128;007A;13,5
0316915131;011-2;15
0316915131;007A;8
0316915131;015;AB
0316915131;008BB;11
0316915131;005B;13
0316915131;003;5
0316915131;004;8
0316915131;008A;5
0316915131;007BB;11
0316915131;002;14
0316915131;017;11
0316915131;008BA;4
0316915131;009;10
0316915131;006A-3;5,5
0316915131;005A;5
0316915131;007BA;2
0316915131;001;10
0316915136;007BB;11
0316915136;017;13
0316915136;007A;10
0316915136;009;8
0316915136;007BA;6
0316915136;005B;12
0316915136;001;10
0316915136;004;4
0316915136;006A-3;10
0316915136;005A;4
0316915136;008A;14,5
0316915136;008BA;8
0316915136;008BB;11
0316915136;002;14
0316915136;003;5
0316915138;005A;2
0316915138;004;5
0316915138;005B;16
0316915138;006BB;9
0316915138;001;8
0316915138;007BB;12
0316915138;006A-2;10
0316915138;003;2
0316915138;008BB;5
0316915138;002;9
0316915138;006BA;6,5
0316915138;017;12
0316915138;009;6
0316915138;008A;11
0316915138;007BA;10
0316915138;007A;13
0316915138;008BA;14
0316915141;001;8
0316915141;007BB;16
0316915141;006A-2;9
0316915141;003;6
0316915141;008BB;16
0316915141;002;9
0316915141;006BA;8
0316915141;017;12
0316915141;009;7
0316915141;008A;10,5
0316915141;007BA;6
0316915141;007A;14
0316915141;008BA;8
0316915141;005A;7
0316915141;004;5
0316915141;005B;16
0316915141;006BB;9
0316915152;004;8
0316915152;008A;12
0316915152;003;6
0316915152;008BA;8
0316915152;008BB;13
0316915152;007A;13,5
0316915152;007BA;20
0316915152;017;12
0316915152;009;6
0316915152;005B;13
0316915152;002;13
0316915152;015;13
0316915152;007BB;15
0316915152;006A-3;2
0316915152;016;10
0316915152;001;11
0316915152;005A;6
0316915152;014B;12
0316915152;014A;13
0316915159;009;9
0316915159;008BB;7
0316915159;005B;10
0316915159;007BB;7
0316915159;001;8
0316915159;004;8
0316915159;008A;8,5
0316915159;006A-3;6,5
0316915159;005A;6
0316915159;008BA;4
0316915159;002;10
0316915159;003;4
0316915159;007BA;10
0316915159;007A;8
0316915159;017;20
0316915168;008BB;7
0316915168;003;9
0316915168;004;7
0316915168;005B;14
0316915168;007BB;11
0316915168;017;14
0316915168;009;4
0316915168;008BA;4
0316915168;008A;6,5
0316915168;002;6
0316915168;006A-3;10
0316915168;001;9
0316915168;005A;7,5
0316915168;007BA;16
0316915168;007A;15
0316915169;007A;9,5
0316915169;007BA;10
0316915169;005B;13
0316915169;001;9
0316915169;004;6
0316915169;006A-3;9,5
0316915169;008A;9,5
0316915169;005A;8,5
0316915169;002;12
0316915169;003;6
0316915169;008BA;14
0316915169;017;16
0316915169;008BB;13
0316915169;007BB;15
0316915169;009;6
0316915170;007BA;6
0316915170;005B;14
0316915170;001;6
0316915170;004;5
0316915170;006A-3;7,5
0316915170;008A;8
0316915170;005A;7,5
0316915170;002;7
0316915170;003;2
0316915170;008BA;4
0316915170;017;12
0316915170;008BB;4
0316915170;007BB;10
0316915170;009;9
0316915170;007A;8,5
0316915184;007A;10,5
0316915184;008BB;9
0316915184;005B;14
0316915184;003;6
0316915184;004;5
0316915184;008A;7
0316915184;007BB;9
0316915184;002;12
0316915184;017;15
0316915184;008BA;4
0316915184;009;8
0316915184;006A-3;4,5
0316915184;005A;6
0316915184;007BA;6
0316915184;001;6
0316915184;011-2;11
0316915255;008BB;6
0316915255;005B;20
0316915255;003;7
0316915255;004;14
0316915255;008A;4,5
0316915255;007BB;6
0316915255;002;7
0316915255;017;8
0316915255;008BA;4
0316915255;009;7
0316915255;006A-3;9
0316915255;005A;7,5
0316915255;007BA;2
0316915255;001;5
0316915255;011-2;7
0316915255;007A;6
0316915266;005B;18
0316915266;001;8
0316915266;004;11
0316915266;006A-3;5
0316915266;008BB;14
0316915266;007BB;12
0316915266;005A;4,5
0316915266;008A;5
0316915266;002;10
0316915266;003;6
0316915266;008BA;8
0316915266;017;16
0316915266;009;6
0316915266;007BA;16
0316915266;007A;6
0316915267;004;6
0316915267;006A-3;6
0316915267;008BB;6
0316915267;007BB;13
0316915267;005A;4,5
0316915267;008A;7
0316915267;002;8
0316915267;003;6
0316915267;008BA;20
0316915267;017;16
0316915267;009;6
0316915267;007BA;10
0316915267;007A;4,5
0316915267;005B;13
0316915267;001;7
0316915285;017;13
0316915285;015A;
0316915285;002;10
0316915285;007BB;11
0316915285;001;6
0316915285;005B;14
0316915285;005A;8,5
0316915285;003;9
0316915285;004;4
0316915285;007BA;10
0316915285;015;4
0316915285;006A-3;7
0316915285;008A;4,5
0316915285;007A;10,5
0316915285;008BA;8
0316915285;008BB;10
0316915285;009;13
0316915300;005A;4
0316915300;008A;12
0316915300;002;8
0316915300;003;4
0316915300;017;12
0316915300;009;10
0316915300;008BA;8
0316915300;008BB;7
0316915300;007BB;7
0316915300;007A;9
0316915300;005B;13
0316915300;001;12
0316915300;004;6
0316915300;006A-3;11
0316915300;007BA;10
0316915311;005A;3,5
0316915311;008A;14
0316915311;002;8
0316915311;003;2
0316915311;017;17
0316915311;009;11
0316915311;008BA;14
0316915311;007BB;11
0316915311;008BB;20
0316915311;007A;10
0316915311;005B;17
0316915311;001;16
0316915311;004;7
0316915311;006A-3;3
0316915311;007BA;16
0316915327;007BB;6
0316915327;002;13
0316915327;003;10
0316915327;008A;10
0316915327;017;10
0316915327;008BA;14
0316915327;009;10
0316915327;005B;8
0316915327;007BA;6
0316915327;007A;11
0316915327;001;9
0316915327;004;6
0316915327;006A-3;6,5
0316915327;005A;6
0316915327;008BB;12
0316915329;008BB;11
0316915329;008A;10
0316915329;004;3
0316915329;005A;4
0316915329;007BA;6
0316915329;001;5
0316915329;007A;9
0316915329;008BA;14
0316915329;006BB;3
0316915329;005B;13
0316915329;003;6
0316915329;007BB;9
0316915329;006A-2;8
0316915329;002;11
0316915329;017;13
0316915329;009;14
0316915329;006BA;7
0316915347;007BB;6
0316915347;001;11
0316915347;005B;11
0316915347;005A;4
0316915347;003;9
0316915347;004;6
0316915347;007BA;6
0316915347;006A-3;12
0316915347;008A;9
0316915347;007A;6
0316915347;008BA;14
0316915347;008BB;11
0316915347;009;7
0316915347;017;15
0316915347;002;13
0316915355;008A;7,5
0316915355;008BA;8
0316915355;001;7
0316915355;005B;17
0316915355;005A;5,5
0316915355;007A;13,5
0316915355;003;3
0316915355;004;6
0316915355;006A-3;5,5
0316915355;007BB;14
0316915355;008BB;15
0316915355;009;6
0316915355;017;16
0316915355;002;10
0316915355;007BA;10
0316915365;002;16
0316915365;003;5
0316915365;008A;10,5
0316915365;017;16
0316915365;009;13
0316915365;005B;15
0316915365;008BA;14
0316915365;007BB;7
0316915365;008BB;13
0316915365;001;8
